coda,nucleus,onset,jyutping,tone
m,yu,s,syum1,1
m,yu,s,syum2,2
m,yu,s,syum3,3
m,yu,s,syum4,4
m,yu,s,syum5,5
m,yu,s,syum6,6
n,yu,s,syun1,1
n,yu,s,syun2,2
n,yu,s,syun3,3
n,yu,s,syun4,4
n,yu,s,syun5,5
n,yu,s,syun6,6
ng,yu,s,syung1,1
ng,yu,s,syung2,2
ng,yu,s,syung3,3
ng,yu,s,syung4,4
ng,yu,s,syung5,5
ng,yu,s,syung6,6
i,yu,s,syui1,1
i,yu,s,syui2,2
i,yu,s,syui3,3
i,yu,s,syui4,4
i,yu,s,syui5,5
i,yu,s,syui6,6
u,yu,s,syuu1,1
u,yu,s,syuu2,2
u,yu,s,syuu3,3
u,yu,s,syuu4,4
u,yu,s,syuu5,5
u,yu,s,syuu6,6
,yu,s,syu1,1
,yu,s,syu2,2
,yu,s,syu3,3
,yu,s,syu4,4
,yu,s,syu5,5
,yu,s,syu6,6
p,u,s,sup1,1
p,u,s,sup2,2
p,u,s,sup3,3
p,u,s,sup4,4
p,u,s,sup5,5
p,u,s,sup6,6
t,u,s,sut1,1
t,u,s,sut2,2
t,u,s,sut3,3
t,u,s,sut4,4
t,u,s,sut5,5
t,u,s,sut6,6
k,u,s,suk1,1
k,u,s,suk2,2
k,u,s,suk3,3
k,u,s,suk4,4
k,u,s,suk5,5
k,u,s,suk6,6
m,u,s,sum1,1
m,u,s,sum2,2
m,u,s,sum3,3
m,u,s,sum4,4
m,u,s,sum5,5
m,u,s,sum6,6
n,u,s,sun1,1
n,u,s,sun2,2
n,u,s,sun3,3
n,u,s,sun4,4
n,u,s,sun5,5
n,u,s,sun6,6
ng,u,s,sung1,1
ng,u,s,sung2,2
ng,u,s,sung3,3
ng,u,s,sung4,4
ng,u,s,sung5,5
ng,u,s,sung6,6
i,u,s,sui1,1
i,u,s,sui2,2
i,u,s,sui3,3
i,u,s,sui4,4
i,u,s,sui5,5
i,u,s,sui6,6
u,u,s,suu1,1
u,u,s,suu2,2
u,u,s,suu3,3
u,u,s,suu4,4
u,u,s,suu5,5
u,u,s,suu6,6
,u,s,su1,1
,u,s,su2,2
,u,s,su3,3
,u,s,su4,4
,u,s,su5,5
,u,s,su6,6
p,oe,s,soep1,1
p,oe,s,soep2,2
p,oe,s,soep3,3
p,oe,s,soep4,4
p,oe,s,soep5,5
p,oe,s,soep6,6
t,oe,s,soet1,1
t,oe,s,soet2,2
t,oe,s,soet3,3
t,oe,s,soet4,4
t,oe,s,soet5,5
t,oe,s,soet6,6
k,oe,s,soek1,1
k,oe,s,soek2,2
k,oe,s,soek3,3
k,oe,s,soek4,4
k,oe,s,soek5,5
k,oe,s,soek6,6
m,oe,s,soem1,1
m,oe,s,soem2,2
m,oe,s,soem3,3
m,oe,s,soem4,4
m,oe,s,soem5,5
m,oe,s,soem6,6
n,oe,s,soen1,1
n,oe,s,soen2,2
n,oe,s,soen3,3
n,oe,s,soen4,4
n,oe,s,soen5,5
n,oe,s,soen6,6
ng,oe,s,soeng1,1
ng,oe,s,soeng2,2
ng,oe,s,soeng3,3
ng,oe,s,soeng4,4
ng,oe,s,soeng5,5
ng,oe,s,soeng6,6
i,oe,s,soei1,1
i,oe,s,soei2,2
i,oe,s,soei3,3
i,oe,s,soei4,4
i,oe,s,soei5,5
i,oe,s,soei6,6
u,oe,s,soeu1,1
u,oe,s,soeu2,2
u,oe,s,soeu3,3
u,oe,s,soeu4,4
u,oe,s,soeu5,5
u,oe,s,soeu6,6
,oe,s,soe1,1
,oe,s,soe2,2
,oe,s,soe3,3
,oe,s,soe4,4
,oe,s,soe5,5
,oe,s,soe6,6
p,e,s,sep1,1
p,e,s,sep2,2
p,e,s,sep3,3
p,e,s,sep4,4
p,e,s,sep5,5
p,e,s,sep6,6
t,e,s,set1,1
t,e,s,set2,2
t,e,s,set3,3
t,e,s,set4,4
t,e,s,set5,5
t,e,s,set6,6
k,e,s,sek1,1
k,e,s,sek2,2
k,e,s,sek3,3
k,e,s,sek4,4
k,e,s,sek5,5
k,e,s,sek6,6
m,e,s,sem1,1
m,e,s,sem2,2
m,e,s,sem3,3
m,e,s,sem4,4
m,e,s,sem5,5
m,e,s,sem6,6
n,e,s,sen1,1
n,e,s,sen2,2
n,e,s,sen3,3
n,e,s,sen4,4
n,e,s,sen5,5
n,e,s,sen6,6
ng,e,s,seng1,1
ng,e,s,seng2,2
ng,e,s,seng3,3
ng,e,s,seng4,4
ng,e,s,seng5,5
ng,e,s,seng6,6
i,e,s,sei1,1
i,e,s,sei2,2
i,e,s,sei3,3
i,e,s,sei4,4
i,e,s,sei5,5
i,e,s,sei6,6
u,e,s,seu1,1
u,e,s,seu2,2
u,e,s,seu3,3
u,e,s,seu4,4
u,e,s,seu5,5
u,e,s,seu6,6
,e,s,se1,1
,e,s,se2,2
,e,s,se3,3
,e,s,se4,4
,e,s,se5,5
,e,s,se6,6
p,eo,s,seop1,1
p,eo,s,seop2,2
p,eo,s,seop3,3
p,eo,s,seop4,4
p,eo,s,seop5,5
p,eo,s,seop6,6
t,eo,s,seot1,1
t,eo,s,seot2,2
t,eo,s,seot3,3
t,eo,s,seot4,4
t,eo,s,seot5,5
t,eo,s,seot6,6
k,eo,s,seok1,1
k,eo,s,seok2,2
k,eo,s,seok3,3
k,eo,s,seok4,4
k,eo,s,seok5,5
k,eo,s,seok6,6
m,eo,s,seom1,1
m,eo,s,seom2,2
m,eo,s,seom3,3
m,eo,s,seom4,4
m,eo,s,seom5,5
m,eo,s,seom6,6
n,eo,s,seon1,1
n,eo,s,seon2,2
n,eo,s,seon3,3
n,eo,s,seon4,4
n,eo,s,seon5,5
n,eo,s,seon6,6
ng,eo,s,seong1,1
ng,eo,s,seong2,2
ng,eo,s,seong3,3
ng,eo,s,seong4,4
ng,eo,s,seong5,5
ng,eo,s,seong6,6
i,eo,s,seoi1,1
i,eo,s,seoi2,2
i,eo,s,seoi3,3
i,eo,s,seoi4,4
i,eo,s,seoi5,5
i,eo,s,seoi6,6
u,eo,s,seou1,1
u,eo,s,seou2,2
u,eo,s,seou3,3
u,eo,s,seou4,4
u,eo,s,seou5,5
u,eo,s,seou6,6
,eo,s,seo1,1
,eo,s,seo2,2
,eo,s,seo3,3
,eo,s,seo4,4
,eo,s,seo5,5
,eo,s,seo6,6
p,o,s,sop1,1
p,o,s,sop2,2
p,o,s,sop3,3
p,o,s,sop4,4
p,o,s,sop5,5
p,o,s,sop6,6
t,o,s,sot1,1
t,o,s,sot2,2
t,o,s,sot3,3
t,o,s,sot4,4
t,o,s,sot5,5
t,o,s,sot6,6
k,o,s,sok1,1
k,o,s,sok2,2
k,o,s,sok3,3
k,o,s,sok4,4
k,o,s,sok5,5
k,o,s,sok6,6
m,o,s,som1,1
m,o,s,som2,2
m,o,s,som3,3
m,o,s,som4,4
m,o,s,som5,5
m,o,s,som6,6
n,o,s,son1,1
n,o,s,son2,2
n,o,s,son3,3
n,o,s,son4,4
n,o,s,son5,5
n,o,s,son6,6
ng,o,s,song1,1
ng,o,s,song2,2
ng,o,s,song3,3
ng,o,s,song4,4
ng,o,s,song5,5
ng,o,s,song6,6
i,o,s,soi1,1
i,o,s,soi2,2
i,o,s,soi3,3
i,o,s,soi4,4
i,o,s,soi5,5
i,o,s,soi6,6
u,o,s,sou1,1
u,o,s,sou2,2
u,o,s,sou3,3
u,o,s,sou4,4
u,o,s,sou5,5
u,o,s,sou6,6
,o,s,so1,1
,o,s,so2,2
,o,s,so3,3
,o,s,so4,4
,o,s,so5,5
,o,s,so6,6
p,aa,l,laap1,1
p,aa,l,laap2,2
p,aa,l,laap3,3
p,aa,l,laap4,4
p,aa,l,laap5,5
p,aa,l,laap6,6
t,aa,l,laat1,1
t,aa,l,laat2,2
t,aa,l,laat3,3
t,aa,l,laat4,4
t,aa,l,laat5,5
t,aa,l,laat6,6
k,aa,l,laak1,1
k,aa,l,laak2,2
k,aa,l,laak3,3
k,aa,l,laak4,4
k,aa,l,laak5,5
k,aa,l,laak6,6
m,aa,l,laam1,1
m,aa,l,laam2,2
m,aa,l,laam3,3
m,aa,l,laam4,4
m,aa,l,laam5,5
m,aa,l,laam6,6
n,aa,l,laan1,1
n,aa,l,laan2,2
n,aa,l,laan3,3
n,aa,l,laan4,4
n,aa,l,laan5,5
n,aa,l,laan6,6
ng,aa,l,laang1,1
ng,aa,l,laang2,2
ng,aa,l,laang3,3
ng,aa,l,laang4,4
ng,aa,l,laang5,5
ng,aa,l,laang6,6
i,aa,l,laai1,1
i,aa,l,laai2,2
i,aa,l,laai3,3
i,aa,l,laai4,4
i,aa,l,laai5,5
i,aa,l,laai6,6
u,aa,l,laau1,1
u,aa,l,laau2,2
u,aa,l,laau3,3
u,aa,l,laau4,4
u,aa,l,laau5,5
u,aa,l,laau6,6
,aa,l,laa1,1
,aa,l,laa2,2
,aa,l,laa3,3
,aa,l,laa4,4
,aa,l,laa5,5
,aa,l,laa6,6
p,a,l,lap1,1
p,a,l,lap2,2
p,a,l,lap3,3
p,a,l,lap4,4
p,a,l,lap5,5
p,a,l,lap6,6
t,a,l,lat1,1
t,a,l,lat2,2
t,a,l,lat3,3
t,a,l,lat4,4
t,a,l,lat5,5
t,a,l,lat6,6
k,a,l,lak1,1
k,a,l,lak2,2
k,a,l,lak3,3
k,a,l,lak4,4
k,a,l,lak5,5
k,a,l,lak6,6
m,a,l,lam1,1
m,a,l,lam2,2
m,a,l,lam3,3
m,a,l,lam4,4
m,a,l,lam5,5
m,a,l,lam6,6
n,a,l,lan1,1
n,a,l,lan2,2
n,a,l,lan3,3
n,a,l,lan4,4
n,a,l,lan5,5
n,a,l,lan6,6
ng,a,l,lang1,1
ng,a,l,lang2,2
ng,a,l,lang3,3
ng,a,l,lang4,4
ng,a,l,lang5,5
ng,a,l,lang6,6
i,a,l,lai1,1
i,a,l,lai2,2
i,a,l,lai3,3
i,a,l,lai4,4
i,a,l,lai5,5
i,a,l,lai6,6
u,a,l,lau1,1
u,a,l,lau2,2
u,a,l,lau3,3
u,a,l,lau4,4
u,a,l,lau5,5
u,a,l,lau6,6
,a,l,la1,1
,a,l,la2,2
,a,l,la3,3
,a,l,la4,4
,a,l,la5,5
,a,l,la6,6
p,i,l,lip1,1
p,i,l,lip2,2
p,i,l,lip3,3
p,i,l,lip4,4
p,i,l,lip5,5
p,i,l,lip6,6
t,i,l,lit1,1
t,i,l,lit2,2
t,i,l,lit3,3
t,i,l,lit4,4
t,i,l,lit5,5
t,i,l,lit6,6
k,i,l,lik1,1
k,i,l,lik2,2
k,i,l,lik3,3
k,i,l,lik4,4
k,i,l,lik5,5
k,i,l,lik6,6
m,i,l,lim1,1
m,i,l,lim2,2
m,i,l,lim3,3
m,i,l,lim4,4
m,i,l,lim5,5
m,i,l,lim6,6
n,i,l,lin1,1
n,i,l,lin2,2
n,i,l,lin3,3
n,i,l,lin4,4
n,i,l,lin5,5
n,i,l,lin6,6
ng,i,l,ling1,1
ng,i,l,ling2,2
ng,i,l,ling3,3
ng,i,l,ling4,4
ng,i,l,ling5,5
ng,i,l,ling6,6
i,i,l,lii1,1
i,i,l,lii2,2
i,i,l,lii3,3
i,i,l,lii4,4
i,i,l,lii5,5
i,i,l,lii6,6
u,i,l,liu1,1
u,i,l,liu2,2
u,i,l,liu3,3
u,i,l,liu4,4
u,i,l,liu5,5
u,i,l,liu6,6
,i,l,li1,1
,i,l,li2,2
,i,l,li3,3
,i,l,li4,4
,i,l,li5,5
,i,l,li6,6
p,yu,l,lyup1,1
p,yu,l,lyup2,2
p,yu,l,lyup3,3
p,yu,l,lyup4,4
p,yu,l,lyup5,5
p,yu,l,lyup6,6
t,yu,l,lyut1,1
t,yu,l,lyut2,2
t,yu,l,lyut3,3
t,yu,l,lyut4,4
t,yu,l,lyut5,5
t,yu,l,lyut6,6
k,yu,l,lyuk1,1
k,yu,l,lyuk2,2
k,yu,l,lyuk3,3
k,yu,l,lyuk4,4
k,yu,l,lyuk5,5
k,yu,l,lyuk6,6
m,yu,l,lyum1,1
m,yu,l,lyum2,2
m,yu,l,lyum3,3
m,yu,l,lyum4,4
m,yu,l,lyum5,5
m,yu,l,lyum6,6
n,yu,l,lyun1,1
n,yu,l,lyun2,2
n,yu,l,lyun3,3
n,yu,l,lyun4,4
n,yu,l,lyun5,5
n,yu,l,lyun6,6
ng,yu,l,lyung1,1
ng,yu,l,lyung2,2
ng,yu,l,lyung3,3
ng,yu,l,lyung4,4
ng,yu,l,lyung5,5
ng,yu,l,lyung6,6
i,yu,l,lyui1,1
i,yu,l,lyui2,2
i,yu,l,lyui3,3
i,yu,l,lyui4,4
i,yu,l,lyui5,5
i,yu,l,lyui6,6
u,yu,l,lyuu1,1
u,yu,l,lyuu2,2
u,yu,l,lyuu3,3
u,yu,l,lyuu4,4
u,yu,l,lyuu5,5
u,yu,l,lyuu6,6
,yu,l,lyu1,1
,yu,l,lyu2,2
,yu,l,lyu3,3
,yu,l,lyu4,4
,yu,l,lyu5,5
,yu,l,lyu6,6
p,u,l,lup1,1
p,u,l,lup2,2
p,u,l,lup3,3
p,u,l,lup4,4
p,u,l,lup5,5
p,u,l,lup6,6
t,u,l,lut1,1
t,u,l,lut2,2
t,u,l,lut3,3
t,u,l,lut4,4
t,u,l,lut5,5
t,u,l,lut6,6
k,u,l,luk1,1
k,u,l,luk2,2
k,u,l,luk3,3
k,u,l,luk4,4
k,u,l,luk5,5
k,u,l,luk6,6
m,u,l,lum1,1
m,u,l,lum2,2
m,u,l,lum3,3
m,u,l,lum4,4
m,u,l,lum5,5
m,u,l,lum6,6
n,u,l,lun1,1
n,u,l,lun2,2
n,u,l,lun3,3
n,u,l,lun4,4
n,u,l,lun5,5
n,u,l,lun6,6
ng,u,l,lung1,1
ng,u,l,lung2,2
ng,u,l,lung3,3
ng,u,l,lung4,4
ng,u,l,lung5,5
ng,u,l,lung6,6
i,u,l,lui1,1
i,u,l,lui2,2
i,u,l,lui3,3
i,u,l,lui4,4
i,u,l,lui5,5
i,u,l,lui6,6
u,u,l,luu1,1
u,u,l,luu2,2
u,u,l,luu3,3
u,u,l,luu4,4
u,u,l,luu5,5
u,u,l,luu6,6
,u,l,lu1,1
,u,l,lu2,2
,u,l,lu3,3
,u,l,lu4,4
,u,l,lu5,5
,u,l,lu6,6
p,oe,l,loep1,1
p,oe,l,loep2,2
p,oe,l,loep3,3
p,oe,l,loep4,4
p,oe,l,loep5,5
p,oe,l,loep6,6
t,oe,l,loet1,1
t,oe,l,loet2,2
t,oe,l,loet3,3
t,oe,l,loet4,4
t,oe,l,loet5,5
t,oe,l,loet6,6
k,oe,l,loek1,1
k,oe,l,loek2,2
k,oe,l,loek3,3
k,oe,l,loek4,4
k,oe,l,loek5,5
k,oe,l,loek6,6
m,oe,l,loem1,1
m,oe,l,loem2,2
m,oe,l,loem3,3
m,oe,l,loem4,4
m,oe,l,loem5,5
m,oe,l,loem6,6
n,oe,l,loen1,1
n,oe,l,loen2,2
n,oe,l,loen3,3
n,oe,l,loen4,4
n,oe,l,loen5,5
n,oe,l,loen6,6
ng,oe,l,loeng1,1
ng,oe,l,loeng2,2
ng,oe,l,loeng3,3
ng,oe,l,loeng4,4
ng,oe,l,loeng5,5
ng,oe,l,loeng6,6
i,oe,l,loei1,1
i,oe,l,loei2,2
i,oe,l,loei3,3
i,oe,l,loei4,4
i,oe,l,loei5,5
i,oe,l,loei6,6
u,oe,l,loeu1,1
u,oe,l,loeu2,2
u,oe,l,loeu3,3
u,oe,l,loeu4,4
u,oe,l,loeu5,5
u,oe,l,loeu6,6
,oe,l,loe1,1
,oe,l,loe2,2
,oe,l,loe3,3
,oe,l,loe4,4
,oe,l,loe5,5
,oe,l,loe6,6
p,e,l,lep1,1
p,e,l,lep2,2
p,e,l,lep3,3
p,e,l,lep4,4
p,e,l,lep5,5
p,e,l,lep6,6
t,e,l,let1,1
t,e,l,let2,2
t,e,l,let3,3
t,e,l,let4,4
t,e,l,let5,5
t,e,l,let6,6
k,e,l,lek1,1
k,e,l,lek2,2
k,e,l,lek3,3
k,e,l,lek4,4
k,e,l,lek5,5
k,e,l,lek6,6
m,e,l,lem1,1
m,e,l,lem2,2
m,e,l,lem3,3
m,e,l,lem4,4
m,e,l,lem5,5
m,e,l,lem6,6
n,e,l,len1,1
n,e,l,len2,2
n,e,l,len3,3
n,e,l,len4,4
n,e,l,len5,5
n,e,l,len6,6
ng,e,l,leng1,1
ng,e,l,leng2,2
ng,e,l,leng3,3
ng,e,l,leng4,4
ng,e,l,leng5,5
ng,e,l,leng6,6
i,e,l,lei1,1
i,e,l,lei2,2
i,e,l,lei3,3
i,e,l,lei4,4
i,e,l,lei5,5
i,e,l,lei6,6
u,e,l,leu1,1
u,e,l,leu2,2
u,e,l,leu3,3
u,e,l,leu4,4
u,e,l,leu5,5
u,e,l,leu6,6
,e,l,le1,1
,e,l,le2,2
,e,l,le3,3
,e,l,le4,4
,e,l,le5,5
,e,l,le6,6
p,eo,l,leop1,1
p,eo,l,leop2,2
p,eo,l,leop3,3
p,eo,l,leop4,4
p,eo,l,leop5,5
p,eo,l,leop6,6
t,eo,l,leot1,1
t,eo,l,leot2,2
t,eo,l,leot3,3
t,eo,l,leot4,4
t,eo,l,leot5,5
t,eo,l,leot6,6
k,eo,l,leok1,1
k,eo,l,leok2,2
k,eo,l,leok3,3
k,eo,l,leok4,4
k,eo,l,leok5,5
k,eo,l,leok6,6
m,eo,l,leom1,1
m,eo,l,leom2,2
m,eo,l,leom3,3
m,eo,l,leom4,4
m,eo,l,leom5,5
m,eo,l,leom6,6
n,eo,l,leon1,1
n,eo,l,leon2,2
n,eo,l,leon3,3
n,eo,l,leon4,4
n,eo,l,leon5,5
n,eo,l,leon6,6
ng,eo,l,leong1,1
ng,eo,l,leong2,2
ng,eo,l,leong3,3
ng,eo,l,leong4,4
ng,eo,l,leong5,5
ng,eo,l,leong6,6
i,eo,l,leoi1,1
i,eo,l,leoi2,2
i,eo,l,leoi3,3
i,eo,l,leoi4,4
i,eo,l,leoi5,5
i,eo,l,leoi6,6
u,eo,l,leou1,1
u,eo,l,leou2,2
u,eo,l,leou3,3
u,eo,l,leou4,4
u,eo,l,leou5,5
u,eo,l,leou6,6
,eo,l,leo1,1
,eo,l,leo2,2
,eo,l,leo3,3
,eo,l,leo4,4
,eo,l,leo5,5
,eo,l,leo6,6
p,o,l,lop1,1
p,o,l,lop2,2
p,o,l,lop3,3
p,o,l,lop4,4
p,o,l,lop5,5
p,o,l,lop6,6
t,o,l,lot1,1
t,o,l,lot2,2
t,o,l,lot3,3
t,o,l,lot4,4
t,o,l,lot5,5
t,o,l,lot6,6
k,o,l,lok1,1
k,o,l,lok2,2
k,o,l,lok3,3
k,o,l,lok4,4
k,o,l,lok5,5
k,o,l,lok6,6
m,o,l,lom1,1
m,o,l,lom2,2
m,o,l,lom3,3
m,o,l,lom4,4
m,o,l,lom5,5
m,o,l,lom6,6
n,o,l,lon1,1
n,o,l,lon2,2
n,o,l,lon3,3
n,o,l,lon4,4
n,o,l,lon5,5
n,o,l,lon6,6
ng,o,l,long1,1
ng,o,l,long2,2
ng,o,l,long3,3
ng,o,l,long4,4
ng,o,l,long5,5
ng,o,l,long6,6
i,o,l,loi1,1
i,o,l,loi2,2
i,o,l,loi3,3
i,o,l,loi4,4
i,o,l,loi5,5
i,o,l,loi6,6
u,o,l,lou1,1
u,o,l,lou2,2
u,o,l,lou3,3
u,o,l,lou4,4
u,o,l,lou5,5
u,o,l,lou6,6
,o,l,lo1,1
,o,l,lo2,2
,o,l,lo3,3
,o,l,lo4,4
,o,l,lo5,5
,o,l,lo6,6
p,aa,w,waap1,1
p,aa,w,waap2,2
p,aa,w,waap3,3
p,aa,w,waap4,4
p,aa,w,waap5,5
p,aa,w,waap6,6
t,aa,w,waat1,1
t,aa,w,waat2,2
t,aa,w,waat3,3
t,aa,w,waat4,4
t,aa,w,waat5,5
t,aa,w,waat6,6
k,aa,w,waak1,1
k,aa,w,waak2,2
k,aa,w,waak3,3
k,aa,w,waak4,4
k,aa,w,waak5,5
k,aa,w,waak6,6
m,aa,w,waam1,1
m,aa,w,waam2,2
m,aa,w,waam3,3
m,aa,w,waam4,4
m,aa,w,waam5,5
m,aa,w,waam6,6
n,aa,w,waan1,1
n,aa,w,waan2,2
n,aa,w,waan3,3
n,aa,w,waan4,4
n,aa,w,waan5,5
n,aa,w,waan6,6
ng,aa,w,waang1,1
ng,aa,w,waang2,2
ng,aa,w,waang3,3
ng,aa,w,waang4,4
ng,aa,w,waang5,5
ng,aa,w,waang6,6
i,aa,w,waai1,1
i,aa,w,waai2,2
i,aa,w,waai3,3
i,aa,w,waai4,4
i,aa,w,waai5,5
i,aa,w,waai6,6
u,aa,w,waau1,1
u,aa,w,waau2,2
u,aa,w,waau3,3
u,aa,w,waau4,4
u,aa,w,waau5,5
u,aa,w,waau6,6
,aa,w,waa1,1
,aa,w,waa2,2
,aa,w,waa3,3
,aa,w,waa4,4
,aa,w,waa5,5
,aa,w,waa6,6
p,a,w,wap1,1
p,a,w,wap2,2
p,a,w,wap3,3
p,a,w,wap4,4
p,a,w,wap5,5
p,a,w,wap6,6
t,a,w,wat1,1
t,a,w,wat2,2
t,a,w,wat3,3
t,a,w,wat4,4
t,a,w,wat5,5
t,a,w,wat6,6
k,a,w,wak1,1
k,a,w,wak2,2
k,a,w,wak3,3
k,a,w,wak4,4
k,a,w,wak5,5
k,a,w,wak6,6
m,a,w,wam1,1
m,a,w,wam2,2
m,a,w,wam3,3
m,a,w,wam4,4
m,a,w,wam5,5
m,a,w,wam6,6
n,a,w,wan1,1
n,a,w,wan2,2
n,a,w,wan3,3
n,a,w,wan4,4
n,a,w,wan5,5
n,a,w,wan6,6
ng,a,w,wang1,1
ng,a,w,wang2,2
ng,a,w,wang3,3
ng,a,w,wang4,4
ng,a,w,wang5,5
ng,a,w,wang6,6
i,a,w,wai1,1
i,a,w,wai2,2
i,a,w,wai3,3
i,a,w,wai4,4
i,a,w,wai5,5
i,a,w,wai6,6
u,a,w,wau1,1
u,a,w,wau2,2
u,a,w,wau3,3
u,a,w,wau4,4
u,a,w,wau5,5
u,a,w,wau6,6
,a,w,wa1,1
,a,w,wa2,2
,a,w,wa3,3
,a,w,wa4,4
,a,w,wa5,5
,a,w,wa6,6
p,i,w,wip1,1
p,i,w,wip2,2
p,i,w,wip3,3
p,i,w,wip4,4
p,i,w,wip5,5
p,i,w,wip6,6
t,i,w,wit1,1
t,i,w,wit2,2
t,i,w,wit3,3
t,i,w,wit4,4
t,i,w,wit5,5
t,i,w,wit6,6
k,i,w,wik1,1
k,i,w,wik2,2
k,i,w,wik3,3
k,i,w,wik4,4
k,i,w,wik5,5
k,i,w,wik6,6
m,i,w,wim1,1
m,i,w,wim2,2
m,i,w,wim3,3
m,i,w,wim4,4
m,i,w,wim5,5
m,i,w,wim6,6
n,i,w,win1,1
n,i,w,win2,2
n,i,w,win3,3
n,i,w,win4,4
n,i,w,win5,5
n,i,w,win6,6
ng,i,w,wing1,1
ng,i,w,wing2,2
ng,i,w,wing3,3
ng,i,w,wing4,4
ng,i,w,wing5,5
ng,i,w,wing6,6
i,i,w,wii1,1
i,i,w,wii2,2
i,i,w,wii3,3
i,i,w,wii4,4
i,i,w,wii5,5
i,i,w,wii6,6
u,i,w,wiu1,1
u,i,w,wiu2,2
u,i,w,wiu3,3
u,i,w,wiu4,4
u,i,w,wiu5,5
u,i,w,wiu6,6
,i,w,wi1,1
,i,w,wi2,2
,i,w,wi3,3
,i,w,wi4,4
,i,w,wi5,5
,i,w,wi6,6
p,yu,w,wyup1,1
p,yu,w,wyup2,2
p,yu,w,wyup3,3
p,yu,w,wyup4,4
p,yu,w,wyup5,5
p,yu,w,wyup6,6
t,yu,w,wyut1,1
t,yu,w,wyut2,2
t,yu,w,wyut3,3
t,yu,w,wyut4,4
t,yu,w,wyut5,5
t,yu,w,wyut6,6
k,yu,w,wyuk1,1
k,yu,w,wyuk2,2
k,yu,w,wyuk3,3
k,yu,w,wyuk4,4
k,yu,w,wyuk5,5
k,yu,w,wyuk6,6
m,yu,w,wyum1,1
m,yu,w,wyum2,2
m,yu,w,wyum3,3
m,yu,w,wyum4,4
m,yu,w,wyum5,5
m,yu,w,wyum6,6
n,yu,w,wyun1,1
n,yu,w,wyun2,2
n,yu,w,wyun3,3
n,yu,w,wyun4,4
n,yu,w,wyun5,5
n,yu,w,wyun6,6
ng,yu,w,wyung1,1
ng,yu,w,wyung2,2
ng,yu,w,wyung3,3
ng,yu,w,wyung4,4
ng,yu,w,wyung5,5
ng,yu,w,wyung6,6
i,yu,w,wyui1,1
i,yu,w,wyui2,2
i,yu,w,wyui3,3
i,yu,w,wyui4,4
i,yu,w,wyui5,5
i,yu,w,wyui6,6
u,yu,w,wyuu1,1
u,yu,w,wyuu2,2
u,yu,w,wyuu3,3
u,yu,w,wyuu4,4
u,yu,w,wyuu5,5
u,yu,w,wyuu6,6
,yu,w,wyu1,1
,yu,w,wyu2,2
,yu,w,wyu3,3
,yu,w,wyu4,4
,yu,w,wyu5,5
,yu,w,wyu6,6
p,u,w,wup1,1
p,u,w,wup2,2
p,u,w,wup3,3
p,u,w,wup4,4
p,u,w,wup5,5
p,u,w,wup6,6
t,u,w,wut1,1
t,u,w,wut2,2
t,u,w,wut3,3
t,u,w,wut4,4
t,u,w,wut5,5
t,u,w,wut6,6
k,u,w,wuk1,1
k,u,w,wuk2,2
k,u,w,wuk3,3
k,u,w,wuk4,4
k,u,w,wuk5,5
k,u,w,wuk6,6
m,u,w,wum1,1
m,u,w,wum2,2
m,u,w,wum3,3
m,u,w,wum4,4
m,u,w,wum5,5
m,u,w,wum6,6
n,u,w,wun1,1
n,u,w,wun2,2
n,u,w,wun3,3
n,u,w,wun4,4
n,u,w,wun5,5
n,u,w,wun6,6
ng,u,w,wung1,1
ng,u,w,wung2,2
ng,u,w,wung3,3
ng,u,w,wung4,4
ng,u,w,wung5,5
ng,u,w,wung6,6
i,u,w,wui1,1
i,u,w,wui2,2
i,u,w,wui3,3
i,u,w,wui4,4
i,u,w,wui5,5
i,u,w,wui6,6
u,u,w,wuu1,1
u,u,w,wuu2,2
u,u,w,wuu3,3
u,u,w,wuu4,4
u,u,w,wuu5,5
u,u,w,wuu6,6
,u,w,wu1,1
,u,w,wu2,2
,u,w,wu3,3
,u,w,wu4,4
,u,w,wu5,5
,u,w,wu6,6
p,oe,w,woep1,1
p,oe,w,woep2,2
p,oe,w,woep3,3
p,oe,w,woep4,4
p,oe,w,woep5,5
p,oe,w,woep6,6
t,oe,w,woet1,1
t,oe,w,woet2,2
t,oe,w,woet3,3
t,oe,w,woet4,4
t,oe,w,woet5,5
t,oe,w,woet6,6
k,oe,w,woek1,1
k,oe,w,woek2,2
k,oe,w,woek3,3
k,oe,w,woek4,4
k,oe,w,woek5,5
k,oe,w,woek6,6
m,oe,w,woem1,1
m,oe,w,woem2,2
m,oe,w,woem3,3
m,oe,w,woem4,4
m,oe,w,woem5,5
m,oe,w,woem6,6
n,oe,w,woen1,1
n,oe,w,woen2,2
n,oe,w,woen3,3
n,oe,w,woen4,4
n,oe,w,woen5,5
n,oe,w,woen6,6
ng,oe,w,woeng1,1
ng,oe,w,woeng2,2
ng,oe,w,woeng3,3
ng,oe,w,woeng4,4
ng,oe,w,woeng5,5
ng,oe,w,woeng6,6
i,oe,w,woei1,1
i,oe,w,woei2,2
i,oe,w,woei3,3
i,oe,w,woei4,4
i,oe,w,woei5,5
i,oe,w,woei6,6
u,oe,w,woeu1,1
u,oe,w,woeu2,2
u,oe,w,woeu3,3
u,oe,w,woeu4,4
u,oe,w,woeu5,5
u,oe,w,woeu6,6
,oe,w,woe1,1
